asset_name,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-27,2023-02-28
ALLIANT ENERGY CORP,-0.013677,-0.013146,-0.004744,0.014118,-0.014645,0.017798,-0.002884,0.022781,-0.002652,-0.006558,-0.011775,-0.014082,-0.00586,-0.002579,0.017175,-0.005628,0.009677,0.013201,-0.014635,0.014852,-0.014635,0.002898,0.007585,-0.029754,0.022538,0.001626,-0.008478,0.017646,-0.002503,-0.005197,-0.007746,-0.024873,-0.009309,0.01278,-0.000186,0.008352,0.001472,0.000735,-0.000551,-0.005834,0.007083,0.013141,0.000365,-0.025931,0.011061,-0.007232,-0.017184,-0.010642,0.022474,0.01052,-0.009295,0.002815,-0.005614,0.015619,-0.011673,-0.0015,-0.005069,-0.005095,-0.0239,-0.003692
TRIMBLE INC,0.022929,-0.001309,-0.019496,-0.021888,-0.018107,0.004001,-0.003639,0.022261,-0.063797,-0.008541,-0.049304,-0.039329,-0.005418,-0.008273,0.013428,-0.021682,-0.003899,0.009889,-0.009384,0.039539,0.001585,0.000791,0.003953,-0.013386,0.027534,0.014369,0.004977,0.014476,0.016523,0.006834,0.016878,-0.019304,-0.002943,0.029336,0.018821,-0.009852,0.005153,0.011313,0.013984,-0.015859,0.016991,0.036686,0.025253,-0.022849,-0.022554,0.011707,-0.056851,0.021515,-0.030809,0.006825,-0.008027,0.010789,-0.02206,0.004184,-0.037681,-0.002636,-0.000944,-0.021727,-0.002124,0.007548
MARKETAXESS HLDGS INC,0.019969,0.028873,0.012875,0.000948,-0.034766,0.029149,-0.007875,0.020717,0.009381,-0.013509,-0.024481,0.000179,-0.025521,-0.017791,0.04249,0.013598,-0.00323,-0.003561,-0.012149,0.024887,-0.015671,0.021442,0.00667,0.039962,0.052879,0.016242,0.00633,0.019121,-0.011153,0.016718,-0.002978,0.002256,-0.005019,0.027054,-0.005774,-0.013531,0.102452,0.016709,0.008177,-0.013991,-0.009015,0.036141,0.007785,-0.089581,0.013935,0.016651,-0.002276,-0.007661,-0.006017,0.010509,0.006245,0.006881,0.002817,-0.012154,0.000225,-0.010725,-0.010187,-0.003565,-0.012261,-0.002687
INTERNATIONAL PAPER CO,0.007274,-0.007756,-0.015633,-0.002738,-0.007413,0.000553,-0.002488,0.019956,0.011413,-0.003224,-0.015094,-0.025452,-0.019377,-0.006873,-0.000577,-0.006636,0.008713,0.005183,-0.015755,0.011933,-0.004026,0.022524,0.040102,-0.017106,0.012155,0.010098,0.016482,-0.000266,0.005584,0.01137,-0.018562,-0.016782,-0.007586,0.02457,-0.001599,-0.019215,-0.011701,0.025055,0.023637,-0.008397,0.106642,-0.023195,0.016646,-0.004093,-0.019826,-0.006413,-0.020854,-0.02713,0.006776,0.014496,-0.001021,0.00332,-0.004519,-0.009576,-0.056441,0.004708,0.007442,-0.001642,0.002466,-0.005194
ENTEGRIS INC,-0.010739,-0.008501,-0.012399,-0.070389,-0.003161,0.033727,-0.026353,0.040957,0.019535,-0.013763,-0.071829,-0.022406,-0.0288,0.00326,0.033426,-0.034142,0.015349,-0.01756,-0.025334,0.043534,0.002292,-0.02226,0.049119,-0.008472,0.054265,0.054031,0.031162,0.034799,0.002655,0.003657,0.000879,-0.00251,-0.049453,0.039185,0.074268,-0.059172,0.000252,0.029864,-0.011134,-0.04343,0.045272,0.054021,0.033619,-0.038099,-0.028849,0.037862,-0.021349,0.015462,-0.011331,0.014088,0.002355,0.022316,-0.000115,-0.01781,-0.055686,0.020813,0.042476,-0.035274,0.01436,0.013919
PACKAGING CORP AMERICA,0.001987,0.012192,-0.016253,-0.005532,0.002744,0.005621,-0.006252,0.014951,-0.004594,-0.008571,-0.018104,-0.007902,-0.015087,-0.005598,0.004222,-0.007942,0.010125,0.006682,-0.019682,0.012755,-0.005597,0.008991,0.013482,-0.007034,0.017786,0.002194,0.001887,0.006404,0.017892,-0.004192,-0.014033,-0.019401,-0.008708,0.020883,-0.003246,-0.015297,-0.006768,0.073326,-0.001515,0.002023,0.028913,-0.003854,0.020682,-0.004618,-0.012671,0.00554,-0.01095,-0.012058,-0.001285,0.015437,0.003871,-0.00021,-0.007854,-0.003322,-0.048507,0.004099,0.019893,0.002911,-0.006749,-0.001096
TRANSUNION,-0.00967,-0.02065,-0.010624,-0.030894,0.001705,0.012934,-0.009913,0.030714,0.032598,-0.005421,-0.059474,-0.023692,-0.015538,0.000532,0.014711,-0.024454,0.012355,-0.017156,-0.017635,0.054772,-0.014415,0.039824,0.047958,-0.040589,0.031856,0.026135,0.020376,0.035725,0.007833,0.026005,0.007575,-0.031517,-0.024332,0.038097,0.028445,-0.00172,-0.007034,0.012578,0.022416,-0.028208,0.031039,0.034146,0.016307,-0.049728,-0.01228,0.011727,-0.014104,-0.020113,-0.002024,0.006952,-0.019131,0.054113,-0.019477,-0.017026,-0.04287,0.005881,-0.005247,-0.01688,0.009505,-0.006378
CELANESE CORP DEL,0.001771,0.015071,-0.006691,-0.03294,-0.027669,-0.007163,0.011662,0.028234,0.035534,-0.027617,-0.03378,-0.008496,-0.005417,0.00406,0.016373,-0.018632,0.01414,0.011603,-0.031325,0.029751,-0.012079,0.000293,0.067273,0.015667,0.051957,0.001543,0.014812,0.005062,0.021069,-0.002877,-0.010059,-0.011577,-0.017695,0.042975,0.011185,-0.005043,-0.00703,-0.008479,0.000498,0.012033,0.01025,0.014448,0.014322,-0.010413,-0.026544,0.014658,-0.01945,-0.010288,-0.003077,0.017267,0.001066,0.006635,-0.013508,-0.013446,-0.04836,0.009456,0.004903,0.025614,-0.002209,-0.010472
NORDSON CORP,0.014884,0.007958,-0.014798,-0.01993,0.006636,-0.002126,-0.007416,0.02353,-4.2e-05,-0.01032,0.025137,-0.020758,-0.011697,-0.002699,0.023328,-0.014778,0.006988,0.005459,-0.010479,0.01982,-0.008591,0.001304,-0.001176,-0.033691,0.026247,0.023201,0.00087,0.010023,-0.007053,0.006979,-0.007341,-0.014625,-0.042514,0.023865,0.018305,0.01827,-0.030646,0.001064,0.018319,-0.015068,0.031063,0.011139,0.020243,-0.009323,-0.018781,0.006066,-0.008392,-0.006081,-0.001612,0.010765,-0.005571,0.011369,-0.012422,0.018105,-0.139347,0.043084,0.007103,-0.010287,-0.000817,-0.002271
BOOZ ALLEN HAMILTON HOLDING CORP,0.004511,0.014596,-0.008576,0.00093,-0.012638,9.4e-05,-0.013458,0.002289,-0.006281,0.013313,-0.014839,-0.002974,-0.002791,0.000193,0.012446,-0.009243,0.004713,0.001819,-0.008409,0.004047,0.003167,0.000574,-0.006693,-0.014151,0.004687,-0.060453,0.004862,-0.002779,-0.014762,-0.004715,-0.000947,-0.007903,-0.017419,0.013296,0.006294,0.019824,0.009979,0.000206,-0.045791,0.008304,0.012193,0.007713,0.001049,0.01435,-0.006402,0.007067,-0.00547,-0.004047,0.012041,-0.008483,-0.010121,0.016338,0.000622,0.00456,0.000825,-0.004433,-0.006731,-0.002294,-0.003553,-0.006607
BUILDERS FIRSTSOURCE INC,-0.003128,-0.009729,-0.028205,0.013859,0.052911,0.014358,-0.015811,0.017136,0.013688,0.003858,0.009165,-0.010693,-0.028724,-0.004421,0.012862,-0.016931,0.004152,-0.002297,-0.025019,0.026448,-0.004908,0.007244,0.020199,-0.0024,0.010976,-0.002826,0.004325,0.021384,0.020936,0.024352,-0.002641,-0.000697,-0.030548,0.021295,0.020851,-0.00483,0.019553,0.02938,0.021802,-0.007888,0.038843,0.023087,0.033113,-0.025404,-0.001827,-0.000976,-0.002077,-0.017014,0.000125,0.01743,0.006853,0.01823,-0.015278,-0.012364,-0.057806,0.023056,0.018717,0.000625,0.017862,0.040373
GEN DIGITAL INC,0.034843,0.001683,-0.008403,-0.019915,-0.020752,0.006181,-0.005266,0.020291,-0.005188,-0.000869,-0.046107,-0.014592,-0.001388,-0.004171,0.000931,-0.009298,-0.000469,0.006103,-0.025665,0.01772,0.008471,0.008866,0.011563,-0.035208,0.018957,-0.000465,0.005119,0.018056,-0.001364,0.01867,0.009835,-0.01151,-0.017465,0.022334,0.016942,-0.006576,-0.002648,0.004867,0.005724,-0.006567,0.014103,0.015211,0.00899,-0.096309,0.000235,0.025112,-0.016026,-0.008841,0.005164,0.001868,-0.011655,0.015566,-0.002555,-0.01452,-0.014259,-0.007715,0.000486,-0.020398,-0.008924,-0.024012
DOCUSIGN INC,0.025919,-0.034997,-0.08927,-0.014373,0.005977,0.039686,0.123657,0.099878,0.073238,0.026193,-0.054408,-0.00071,-0.036432,-0.002213,0.045841,-0.041357,-0.006268,-0.027458,0.006677,0.056472,-0.005919,0.023999,-0.008458,-0.041585,0.011311,0.03612,0.027252,0.026701,-0.015101,-0.006133,0.023655,-0.037174,-0.061043,0.046675,0.038577,-0.012609,-0.010699,0.022152,0.011092,-0.016203,0.040316,0.038918,0.076667,-0.036857,-0.03643,0.051311,-0.018586,-0.016936,-0.049491,0.019114,0.028941,0.02907,0.017713,-0.032708,-0.075384,0.014259,0.016209,-0.037435,0.010484,0.026606
PULTE GROUP INC,0.008263,-0.012403,-0.019735,-0.00755,0.028124,-0.00426,-0.011034,0.020492,0.025212,0.011793,0.015541,-0.015941,-0.02635,-0.006655,0.021885,0.0059,-0.005214,0.001747,-0.021365,0.020717,-0.006329,0.014716,0.026191,0.005484,0.013426,-0.003726,0.006233,0.028908,0.009633,0.008547,0.006504,-0.001958,-0.015499,0.010562,0.006902,0.010967,0.006974,0.007503,0.004774,-0.011973,0.094249,0.027246,0.031314,-0.02439,-0.022449,0.010264,-0.044085,0.001081,0.007378,0.025188,-0.015856,0.004603,-0.014628,-0.028796,-0.028361,0.006823,0.016566,-0.007778,0.00224,0.018063
WYNN RESORTS LTD,0.004542,0.013208,0.007281,-0.004197,-0.005269,0.017302,-0.016661,0.016708,0.003009,-0.004038,-0.015871,0.012478,-0.051738,0.012384,0.000363,-0.016465,-0.006401,0.044723,-0.050279,0.014609,0.014891,0.038074,0.061792,0.00484,0.024414,0.008122,0.033287,-0.012619,0.024626,0.016631,-0.022344,0.00352,0.005846,0.003437,0.010275,-0.011567,-0.005447,0.043209,0.001361,-0.035246,0.043076,0.006561,-0.013037,0.0,-0.000194,0.005829,0.000773,0.047964,0.00046,0.005891,-0.00183,-0.005684,9.2e-05,0.004978,-0.017063,0.004853,-0.016996,-0.002929,-0.003696,0.030721
DYNATRACE INC,0.017032,-0.008881,-0.038403,-0.041267,0.002222,0.038238,-0.013611,0.035985,0.036824,0.02796,-0.036021,-0.016268,-0.039535,0.017218,0.022745,-0.034652,-0.001339,-0.002414,0.000807,0.033584,-0.004419,0.001305,0.006258,-0.047422,-0.013874,0.017655,-0.005422,0.016081,-0.017167,0.010098,0.014591,-0.008522,-0.032501,0.02804,0.026735,-0.027354,-0.002434,0.04039,-0.003648,-0.005492,0.010518,0.15899,0.039964,0.019214,-0.01864,0.035398,-0.080884,0.000454,-0.01723,0.004152,0.019297,-0.001578,-0.011964,-0.024218,-0.004917,0.013177,0.007431,-0.010143,0.002096,-0.01162
WESTERN DIGITAL CORP,-0.024762,-0.010882,-0.018618,-0.02587,0.007377,0.031927,0.013625,0.014002,0.002486,-0.012948,-0.101033,-0.008382,-0.011897,0.016477,-0.021821,-0.023582,-0.001632,0.01896,-0.030799,0.045018,-0.000634,-0.004437,0.052213,0.065961,0.055067,0.0113,0.01543,0.00655,-0.011973,-0.019494,0.002687,0.004019,0.002135,0.024234,0.086584,-0.016511,0.00511,0.059308,0.027651,-0.016233,-0.006555,-0.014335,0.029086,-0.029834,-0.023121,0.019645,-0.007892,-0.017548,0.024291,0.000698,0.013941,0.000687,-0.025189,-0.023256,-0.036797,-0.011985,0.00556,-0.01709,-0.015341,-0.000779
CATALENT INC,0.041891,0.000383,-0.028325,-0.050227,-0.020738,-0.035578,-0.018885,0.018353,0.028132,-0.011116,-0.019671,-0.024035,-0.008586,0.010939,-0.020514,-0.010357,0.00814,-0.000692,-0.008772,0.054029,-0.005524,0.009776,0.022002,-0.006028,0.032272,0.010911,-0.00166,0.028274,-0.002224,-0.005471,-0.02282,0.004587,0.023039,0.003246,0.063499,-0.057425,0.011902,0.042065,0.026401,-0.019944,0.018448,0.021849,0.035088,-0.010417,0.195361,0.068358,-0.003772,0.009676,-0.021389,0.001277,-0.002835,-0.017911,0.040527,-0.007233,-0.037971,-0.014565,-0.000148,0.004878,-0.010886,0.014575
UNITY SOFTWARE INC,0.0286,0.007382,-0.069858,-0.09874,-0.016026,0.045899,-0.039355,-0.004421,-0.00444,-0.032709,-0.093452,-0.016955,-0.036909,-0.006805,0.033177,-0.043281,0.008026,-0.041983,0.001889,0.073907,0.003862,-0.058412,0.052377,-0.079421,0.044862,0.072661,0.065344,0.045601,-0.036855,0.006696,0.025657,-0.052502,-0.058018,0.083391,0.122325,-0.005122,-0.006579,-0.016124,0.062043,-0.07881,0.062519,0.028716,0.10509,-0.073799,-0.012567,-0.005686,-0.010621,0.099642,-0.105632,0.048419,0.060331,0.07427,-0.0457,-0.025786,-0.080413,0.037555,-0.159049,-0.069746,0.001013,0.026991
A E C O M,0.000118,0.010469,-0.014086,0.006494,-0.003402,0.006357,-0.020821,0.005734,0.013778,-0.003866,-0.015879,-0.010757,0.001329,0.009894,0.011111,-0.001182,0.001893,0.011217,-0.017282,0.009981,-0.000824,-0.012245,0.004539,-0.034368,0.024015,-0.012989,0.019008,0.004305,0.022384,0.006172,0.002083,-0.009587,-0.001749,0.013435,-0.007378,0.016026,-0.004915,-0.003561,-0.009222,-0.003607,0.019033,-0.00149,-0.000459,0.0062,0.006846,0.026519,0.00552,-0.01076,-0.003219,0.004899,0.009529,-0.006915,-0.000774,-0.011282,-0.006824,-0.007096,-0.000908,-0.01056,-0.004246,-0.004725
HENRY JACK & ASSOC INC,0.007288,0.004561,-0.013935,-0.028794,0.00703,0.000758,-0.018278,0.007436,0.001039,-0.013601,-0.01473,-0.002136,-0.012278,0.006272,0.010313,-0.009086,0.003792,0.008797,-0.012633,0.004812,-0.010874,0.003076,0.00619,-0.019245,0.02601,-0.000561,0.000954,0.015305,0.002706,0.000936,0.000165,-0.009571,-0.017828,0.011423,0.008946,-0.011249,0.002746,0.013358,-0.004412,-0.007922,0.00564,0.005942,0.007231,-0.0097,-0.016657,0.021217,-0.093244,0.018294,0.01707,0.000763,-0.023338,0.011227,-0.019415,0.02325,-0.01432,-0.002701,0.002588,-0.007805,0.002965,-0.00911
E Q T CORP,-0.020986,-0.038295,-0.071625,-0.004316,-0.004877,-0.028315,-0.00056,0.034763,0.005419,0.018863,0.011108,-0.025896,-0.030344,0.000831,0.013835,-0.04476,0.034571,0.00359,-0.078151,0.011045,-0.001181,-0.059415,0.043683,-0.034026,0.039277,0.039892,-0.018171,-0.018801,0.046707,-0.004291,0.010916,-0.043762,0.008321,0.000589,0.037997,-0.029228,-0.028939,-0.003612,-0.005136,-0.023687,0.016174,-0.031834,0.006639,-0.018216,-0.040947,0.022682,-0.027723,0.023147,0.038361,-0.025576,0.007129,-0.014801,0.039517,-0.013509,-0.02592,0.050591,0.015948,0.068944,-0.034552,-0.010438
A P A CORP,-0.002775,0.008348,-0.029718,-0.040254,-0.004787,-0.020385,-0.021277,0.048973,0.043726,-0.017238,0.000222,-0.027969,0.001142,0.006615,0.057557,-0.042426,0.057284,0.008254,-0.051637,0.016158,0.016772,-0.065553,-0.0337,-0.009253,0.027059,0.011191,-0.002997,0.013414,0.034916,-0.00022,-0.004411,-0.023926,0.024966,0.003986,0.005988,-0.02866,0.000681,0.028805,0.008157,-0.034332,0.00385,-0.020979,-0.023963,-0.007554,-0.000476,0.039743,-0.035935,-0.025404,0.061145,-0.024105,-0.000941,-0.027313,-0.028323,-0.051071,-0.000788,-0.005255,0.033281,0.002556,0.000255,-0.021667
COINBASE GLOBAL INC,-0.010059,0.053015,-0.035033,-0.078044,-0.027116,0.037567,-0.060033,0.058648,-0.091784,0.03877,-0.054989,-0.036335,-0.039071,-0.005687,0.005147,-0.015932,0.026019,-0.080023,-0.003675,0.069167,0.017539,-0.050579,0.122024,-0.11061,-0.008053,0.150631,0.129605,0.012954,0.085864,0.051104,0.083233,-0.07259,-0.015734,0.116147,0.014503,-0.042977,-0.014845,0.004928,0.157488,-0.084895,0.041311,0.123461,0.239878,-0.083845,-0.000536,-0.042499,-0.027723,-0.141273,-0.042596,-0.012086,0.046631,0.174657,-0.054081,-0.005946,-0.048006,-0.014339,0.019287,-0.062861,0.008898,0.099559
C N A FINANCIAL CORP,-0.00869,-0.00616,-0.010965,0.003856,-0.012245,0.009723,-0.00313,0.008452,-0.012213,-0.001697,-0.007285,-0.005626,-0.007134,0.011397,0.015434,0.0,0.00965,0.002628,-0.003813,0.014833,-0.0033,0.002365,0.016989,-0.0058,0.018903,-0.017865,0.003032,0.01209,-0.005973,-0.000462,-0.009017,-0.0077,-0.013873,-0.000238,0.014071,0.011054,-0.002094,0.013054,-0.007133,-0.003476,0.013023,-0.020661,-0.021566,-0.000479,0.021572,0.036603,-0.000905,0.001359,0.000905,0.014919,-0.007795,0.010326,-0.005554,0.005139,-0.002536,0.002774,0.009451,0.009591,-0.0095,-0.000228
GODADDY INC,0.007583,-0.012041,-0.037832,-0.025201,0.006768,0.014923,-0.0102,0.022752,0.010599,-0.00751,-0.03666,0.004469,-0.014022,0.007931,0.010311,-0.002954,0.007003,-0.001605,-0.023845,0.032386,-0.00545,-0.007485,0.00808,-0.015228,0.010852,-0.002952,-0.016958,0.025192,0.009081,0.004764,-0.001185,0.030595,-0.002559,0.026812,0.022489,-0.010753,0.004941,0.011431,-0.001094,-0.010584,0.009836,0.010593,0.013012,-0.009277,-0.02593,0.028469,-0.015578,-0.007912,-0.009816,0.006444,-0.002216,-0.006417,-0.013661,-0.020272,-0.020563,0.009448,-0.008189,-0.009174,0.005291,-0.003816
MASCO CORP,0.019299,-0.016229,-0.029654,-0.020037,0.010326,0.014922,-0.006647,0.006894,0.035441,-0.024893,-0.031911,-0.023074,-0.009701,-0.009157,0.01268,-0.004032,0.004262,0.002758,-0.023699,0.023624,-0.011857,0.01607,0.027626,-0.012108,0.031575,0.014096,0.008936,0.017319,0.003482,0.002506,-0.020577,-0.010603,-0.042667,0.039386,0.019745,-0.000196,0.003912,-0.014419,0.009094,-0.012539,0.055556,0.021617,0.043054,-0.022932,-0.019318,0.003498,-0.007155,-0.002217,0.01963,0.027243,-0.019979,0.01335,-0.006409,-0.013976,-0.039978,0.009559,0.004336,-0.015015,-0.000762,-0.000191
BORGWARNER INC,0.003529,0.000469,-0.018041,-0.021713,0.00439,-0.010685,-0.006627,0.021497,-0.005322,0.000973,-0.008989,-0.006129,0.001973,-0.003939,0.013347,-0.034878,0.010867,0.00375,-0.016688,0.024823,-0.00519,0.000497,0.033275,0.009373,0.027381,-0.021089,0.01965,0.011377,0.024105,-0.002914,-0.005171,-0.00904,-0.003421,0.016018,0.006081,-0.003358,0.007412,0.010479,0.014343,0.004133,0.024263,0.021151,-0.00145,-0.012446,-0.013443,0.007239,-0.014373,0.028308,0.007716,0.031871,-0.00341,-0.006239,0.019036,0.002186,-0.021812,0.008311,0.000603,0.000201,0.007634,0.005781
GLOBE LIFE INC,0.003751,0.006063,-0.019399,0.003536,-0.000671,-0.012759,-0.009268,0.007467,-0.005111,0.011046,-0.015498,0.002151,0.011674,0.0028,0.01946,-0.017263,0.01461,0.004661,-0.007125,0.007176,-0.001243,-0.007964,0.003512,0.003229,0.026458,-0.025047,0.010392,0.003374,-0.004592,-0.000824,-0.005937,-0.016009,-0.011043,0.000852,0.001959,0.01513,0.010969,0.004804,-0.013765,0.001755,0.00826,-0.005379,-0.028702,0.029208,0.011069,0.001811,0.000246,-0.013061,0.011486,0.010039,-0.016782,0.0029,0.004131,0.011437,-0.017408,-0.002484,-8.3e-05,0.012865,-0.009178,0.006451
TWILIO INC,0.008568,-0.016181,-0.052426,-0.011065,-0.006143,0.010817,-0.005241,0.058178,0.032158,0.025729,-0.058397,-0.002706,-0.033598,0.014036,-0.001065,-0.041143,-0.005113,-0.003575,0.015699,0.062265,0.017668,0.02982,0.033717,-0.03703,-0.001395,0.007183,-0.001189,0.022015,0.023093,0.024659,0.022954,-0.029859,-0.028166,0.041459,0.038703,0.000887,0.002659,0.050566,0.016325,-0.039907,0.03208,0.040943,0.05073,-0.045073,-0.01536,0.032499,-0.017155,-0.018255,-0.020225,0.020809,0.01272,0.063607,0.142316,-0.063353,-0.059148,-0.008422,-0.015774,-0.012175,-0.005148,0.053944
BIO RAD LABORATORIES INC,0.00803,0.00244,-0.031666,-0.015279,0.010736,0.04016,-0.009545,0.005263,0.040045,-0.011792,-0.021912,-0.029728,-0.015099,-0.002539,0.029541,-0.002157,0.002283,0.000872,-0.008909,0.03713,-0.00961,0.004614,0.026679,-0.007678,-0.027163,0.01746,0.016268,0.065255,-0.020361,0.00757,-0.000615,-0.005627,-0.004001,0.01496,0.021321,-0.021497,-0.000678,0.042085,0.006409,-0.030692,0.006893,0.01275,0.014934,-0.02,-0.002527,0.015436,-0.015683,-0.007881,0.011637,0.001571,-0.019919,-0.004324,-0.01001,0.059924,-0.031186,0.016746,0.023109,-0.014374,0.00625,-0.010683
LATTICE SEMICONDUCTOR CORP,-0.024166,0.001548,-0.012223,-0.020481,0.008422,0.032973,-0.020909,0.02463,0.030151,-0.014028,-0.039261,-0.007404,-0.038875,-0.007612,0.034592,-0.038814,0.002873,-0.035741,-0.022521,0.02864,0.009177,-0.011868,0.021214,-0.013441,0.030036,0.031865,0.021704,0.027659,0.0,0.007492,0.006472,0.00301,-0.042286,0.032332,0.037804,-0.000133,0.008908,0.014101,-0.017674,-0.023283,0.026548,0.065312,0.01511,-0.029649,-0.01446,0.047589,-0.008525,0.014494,-0.018525,0.020232,0.079444,0.035398,-0.030077,-0.028444,-0.05132,-0.002904,0.029979,-0.026632,0.012712,0.015661
GRACO INC,-0.002573,0.006448,-0.019789,-0.020625,0.005191,0.008705,-0.006874,0.015169,0.007544,-0.011807,-0.033367,-0.004371,-0.006056,0.00853,0.018275,-0.015426,0.006026,0.00614,-0.012651,0.022309,-0.008257,0.009515,0.007953,-0.023524,0.026335,0.007436,0.007091,0.011065,-0.00469,0.008425,-0.013098,-0.00979,-0.033149,0.00782,-0.003879,0.006741,-0.002232,-0.006561,0.008856,-0.009522,0.026288,0.032641,0.012332,-0.00154,-0.004347,-0.002113,-0.009598,-0.017244,0.026972,0.017368,-0.002221,0.00779,-0.013527,0.013992,-0.029806,0.001565,-0.001704,-0.009104,0.00445,-0.006145
CH ROBINSON WORLDWIDE INC,-0.008382,-0.020857,-0.013339,-0.000314,0.007548,-0.000312,-0.008118,0.024449,-0.0211,0.006697,-0.015071,-0.007176,-0.006059,-0.012084,0.005845,-0.00495,0.006706,0.000645,-0.021688,0.012401,-0.00748,-0.01398,0.00576,-0.0087,0.036663,0.000536,-0.005998,0.023491,-0.015582,0.00139,-0.010146,0.005934,-0.00472,0.008191,0.04821,0.010504,-0.022707,0.006609,0.005334,-0.014184,0.036849,0.019467,0.022131,-0.007281,-0.006466,0.02205,-0.017012,-0.017016,0.014262,0.007273,0.01059,0.002001,-0.013786,-0.02468,-0.01364,0.000902,0.010713,-0.006043,0.006179,-0.009905
MATCH GROUP INC NEW,-0.011867,-0.025821,-0.05938,-0.053517,-0.006462,0.022764,-0.01022,-0.000688,0.076694,-0.049691,-0.058573,-0.000238,-0.037434,-0.00867,0.017241,-0.020143,0.017298,-0.0345,0.004339,0.044219,0.009735,-0.010364,0.029225,0.005679,-0.003529,0.035891,0.025074,0.015788,0.008319,0.00152,0.025146,-0.001692,0.013345,0.05393,0.032725,-0.02343,-0.006096,0.024535,0.036308,-0.023481,0.032824,-0.050074,0.022564,-0.078372,-0.020434,0.028445,-0.018029,-0.014605,-0.045522,0.012201,-0.01293,0.011767,-0.036208,-0.006603,-0.027275,0.032988,-0.004562,-0.052704,0.000968,0.000967
TORO CO,0.001442,0.008187,-0.01874,-0.001637,0.003735,0.006262,-0.006223,0.011616,0.006011,0.014981,-0.018275,0.002416,-0.009463,0.009644,0.007588,-0.015239,0.016464,0.018322,-0.0136,0.000972,-0.00053,-8.8e-05,0.00053,-0.00777,0.004183,0.015066,0.006635,-0.00052,0.003298,0.00493,-0.019537,-0.008251,-0.029917,-0.001095,-0.007125,0.019227,-0.010109,0.00383,-0.002816,-0.010111,0.026226,0.006815,0.016655,-0.00403,-0.019703,-0.004397,-0.009102,-0.007822,0.01815,0.011074,-0.003117,0.009826,0.007607,0.005794,-0.02924,0.003686,-0.001075,-0.004394,-0.002702,-0.002529
R P M INTERNATIONAL INC,0.005887,0.003262,-0.014918,-0.002815,0.002239,0.006994,-0.002122,-0.00203,0.009299,-0.024376,-0.011312,-0.010646,-0.013375,0.002752,0.015247,-0.013716,0.013197,-0.003106,-0.015176,0.001531,-0.007031,0.004105,0.001737,-0.131096,0.016555,0.004967,-0.002299,0.024536,-0.017652,-0.003548,-0.003216,-0.012906,-0.018328,0.037887,0.003455,0.006885,0.003419,-0.006474,0.005945,-0.003296,0.0252,0.010344,0.016843,-0.01061,-0.006128,-0.005175,-0.015051,-0.008652,-0.012581,0.016644,0.005984,0.00101,-0.015809,0.003304,-0.028387,0.016361,-0.00184,0.00576,0.012141,0.002942
AMERICAN FINANCIAL GROUP INC NEW,0.000844,-0.004215,-0.032595,0.013784,-0.00892,0.003847,-0.016847,0.005663,-0.004461,-0.008301,-0.017704,-0.002413,0.001058,0.015404,0.017625,-0.005335,0.012563,0.003846,-0.014384,0.00924,-0.002471,-0.002914,0.019652,-0.010317,0.022008,-0.0085,0.007216,-0.000993,0.007171,0.013454,-0.01628,-0.010228,-0.01464,-0.004807,0.007611,0.003777,0.004486,0.022618,-0.012468,0.003852,0.013145,-0.03205,-0.023475,0.002003,0.011477,0.012665,-0.008097,-0.010276,0.01215,0.009895,-0.023918,0.004487,-0.006587,0.019739,-0.012257,-0.003329,-0.011843,0.021435,0.001053,0.007664
BIO TECHNE CORP,0.016708,-0.019905,-0.024678,-0.023366,0.0,0.015867,-0.014887,0.027871,0.048204,-0.001955,-0.030181,-0.021499,-0.019301,0.002971,0.02641,-0.002645,-0.002652,-0.006286,-0.018489,0.046846,-0.018823,-0.004223,0.022537,-0.024884,0.002795,0.017208,0.030975,0.000924,-0.051374,-0.016064,0.0,-0.010637,0.010001,0.008293,0.010189,-0.026006,-0.003993,0.006138,0.010832,-0.030915,0.012456,0.020336,-0.00529,-0.020903,-0.045351,0.037978,-0.018358,-0.014805,0.006723,0.010486,-0.001167,-0.002597,-0.007292,-0.003673,-0.030279,0.007874,0.000404,-0.024101,0.002759,-0.00055
